lat,cdf
13.025,0.96107290367027
13.037,0.96111234093749
13.049,0.9611315642836
13.05,0.96115134482815
13.062,0.96119078209537
13.074,0.96120947919851
13.075,0.9612283186968
13.087,0.96126641868777
13.099,0.96128554297638
13.1,0.96130405434671
13.112,0.96134186954736
13.124,0.96136065951691
13.125,0.96137938138443
13.137,0.96141541355008
13.149,0.96143411065322
13.15,0.96145234342433
13.162,0.96148838178108
13.174,0.96150603878047
13.175,0.96152426536048
13.187,0.96156020465973
13.199,0.96157835075553
13.2,0.96159654638007
13.212,0.96163155082416
13.224,0.96164944927621
13.225,0.96166699483591
13.237,0.96170196213344
13.249,0.96171917956517
13.25,0.96173655177425
13.262,0.96177088138912
13.274,0.96178838980226
13.275,0.96180605918383
13.287,0.96184020306589
13.299,0.961856652802
13.3,0.96187302205389
13.312,0.96190685019017
13.324,0.96192325039752
13.325,0.96193981776441
13.337,0.96197296488038
13.349,0.9619890988707
13.35,0.96200538144728
13.362,0.96203754417934
13.374,0.96205367197857
13.375,0.96207056747342
13.387,0.96210292212939
13.399,0.9621183750994
13.4,0.96213421810832
13.412,0.962166752306
13.424,0.96218265722586
13.425,0.96219888408259
13.437,0.96222892326949
13.449,0.96224419050669
13.45,0.96225975491639
13.462,0.96229171953345
13.474,0.96230757492455
13.475,0.96232307123222
13.487,0.9623537295285
13.499,0.96236904010335
13.5,0.96238339724977
13.512,0.9624135045387
13.524,0.96242781215637
13.525,0.96244252838623
13.537,0.96247261710188
13.549,0.96248768003298
13.55,0.96250282344831
13.562,0.9625323735388
13.574,0.96254732503022
13.575,0.96256209697992
13.587,0.9625920494915
13.599,0.96260664809058
13.6,0.96262126526293
13.612,0.9626497504853
13.624,0.96266410763172
13.625,0.96267892291907
13.637,0.96270696238269
13.649,0.96272156717286
13.65,0.96273585002615
13.662,0.96276405045821
13.674,0.96277853761759
13.675,0.96279277713323
13.687,0.96282230865044
