lat,cdf
12.325,0.99947453959264
12.337,0.99947525137168
12.338,0.99947590453362
12.35,0.99947721923137
12.362,0.99947785564557
12.363,0.99947850043364
12.375,0.99947977326203
12.387,0.99948049341494
12.388,0.99948124706334
12.4,0.99948247802238
12.412,0.99948309768883
12.413,0.99948375922465
12.425,0.99948479758465
12.437,0.99948558472853
12.438,0.9994862295166
12.45,0.99948753584048
12.462,0.99948818900242
12.463,0.99948880029501
12.475,0.99948992239373
12.487,0.9994904499476
12.488,0.99949105286632
12.5,0.99949226707762
12.512,0.99949281137923
12.513,0.99949335568085
12.525,0.99949471224796
12.537,0.99949529004506
12.538,0.99949598507635
12.55,0.99949745050379
12.562,0.99949797805766
12.563,0.99949858097638
12.575,0.99949956909316
12.587,0.99950009664703
12.588,0.99950064094865
12.6,0.99950173792576
12.612,0.99950226547963
12.613,0.99950283490286
12.625,0.99950389838448
12.637,0.99950447618158
12.638,0.99950504560481
12.65,0.99950636030257
12.662,0.99950687948257
12.663,0.99950730654999
12.675,0.99950822767581
12.687,0.99950873010807
12.688,0.99950915717549
12.7,0.99951036301292
12.712,0.99951087381905
12.713,0.99951143486841
12.725,0.99951241461132
12.737,0.99951295891294
12.738,0.99951353671004
12.75,0.99951455832231
12.762,0.99951502725909
12.763,0.99951559668232
12.775,0.99951651780813
12.787,0.99951700349265
12.788,0.99951750592491
12.8,0.99951855265879
12.812,0.99951909696041
12.813,0.99951963288815
12.825,0.99952067124816
12.837,0.99952117368042
12.838,0.99952163424333
12.85,0.99952237951785
12.862,0.99952281495915
12.863,0.99952325040044
12.875,0.99952424689109
12.887,0.99952480794045
12.888,0.99952526012949
12.9,0.99952607239498
12.912,0.99952645759305
12.913,0.99952694327757
12.925,0.99952798163757
12.937,0.99952838358338
12.938,0.99952890276339
12.95,0.99952971502888
12.962,0.99953015884404
12.963,0.99953058591147
12.975,0.99953157402825
12.987,0.99953210158212
12.988,0.99953261238826
13,0.99953360050504
13.012,0.99953409456343
13.013,0.99953461374343
13.025,0.99953554324312
13.037,0.99953603730151
13.038,0.99953638063022
13.05,0.99953724313894
13.062,0.99953763671088
13.063,0.99953802190894
13.075,0.99953888441766
13.087,0.99953936172831
13.088,0.99953992277767
13.1,0.99954067642606
13.112,0.99954124584929
13.113,0.9995417650293
13.125,0.99954274477221
13.137,0.99954316346576
13.138,0.99954352354221
13.15,0.99954430231222
13.162,0.99954461214545
13.163,0.99954498896964
13.175,0.99954581798288
13.187,0.99954615293772
13.188,0.99954653813579
13.2,0.99954736714902
13.212,0.99954774397321
13.213,0.99954816266677
13.225,0.9995489330629
13.237,0.99954939362581
13.238,0.99954987093646
13.25,0.99955060783711
13.262,0.9995509846613
13.263,0.99955143685034
13.275,0.99955214862938
13.287,0.99955254220132
13.288,0.99955296926874
13.3,0.99955359730907
13.312,0.99955401600262
13.313,0.99955441794843
13.325,0.99955533070037
13.337,0.99955560703811
13.338,0.99955594199296
13.35,0.99955661190264
13.362,0.99955701384845
13.363,0.99955739904652
13.375,0.99955799359136
13.387,0.99955832017233
13.388,0.99955861325782
13.4,0.99955933341072
13.412,0.99955965999169
13.413,0.99956004518976
13.425,0.99956063136073
13.437,0.9995610165588
13.438,0.9995612761488
13.45,0.99956208004042
13.462,0.99956244849075
13.463,0.99956278344559
13.475,0.99956352872011
13.487,0.99956390554431
13.488,0.99956432423786
13.5,0.99956492715658
13.512,0.99956522861593
13.513,0.99956558031852
13.525,0.99956625860207
13.537,0.99956661030465
13.538,0.99956692851175
13.55,0.99956764029079
13.562,0.99956803386273
13.563,0.9995684190608
