lat,cdf
24.212,0.0001805394617764
24.213,0.00018070954134473
24.237,0.00018087962091305
24.25,0.00018138985961803
24.262,0.00018155993918635
24.263,0.000181900098323
24.275,0.00018232529724381
24.287,0.00018241033702797
24.288,0.00018249537681213
24.3,0.00018266545638046
24.313,0.00018283553594878
24.325,0.00018309065530127
24.338,0.00018317569508543
24.35,0.00018326073486959
24.362,0.00018343081443792
24.375,0.00018351585422208
24.387,0.00018377097357457
24.4,0.00018428121227954
24.413,0.0001843662520637
24.425,0.00018453633163203
24.45,0.00018479145098451
24.462,0.00018496153055284
24.475,0.00018521664990533
24.487,0.00018547176925781
24.5,0.00018598200796279
24.512,0.00018606704774695
24.513,0.00018615208753111
24.525,0.00018657728645192
24.537,0.00018666232623608
24.538,0.00018674736602025
24.55,0.00018725760472522
24.562,0.00018734264450938
24.575,0.00018742768429354
24.587,0.00018759776386187
24.588,0.00018776784343019
24.6,0.00018802296278268
24.613,0.00018810800256684
24.625,0.00018827808213517
24.637,0.00018836312191933
24.638,0.00018861824127181
24.65,0.0001888733606243
24.662,0.00018912847997679
24.663,0.00018929855954511
24.675,0.0001895536788976
24.687,0.00018963871868176
24.7,0.00019006391760257
24.712,0.00019014895738673
24.713,0.00019031903695506
24.725,0.00019057415630755
24.737,0.00019065919609171
24.738,0.00019074423587587
24.75,0.00019091431544419
24.762,0.00019116943479668
24.763,0.00019142455414917
24.775,0.0001920198326383
24.787,0.00019235999177495
24.788,0.00019253007134328
24.8,0.00019295527026409
24.812,0.00019321038961657
24.813,0.00019355054875322
24.825,0.00019363558853739
24.838,0.00019380566810571
24.85,0.00019414582724236
24.863,0.00019423086702652
24.875,0.00019448598637901
24.887,0.00019457102616317
24.888,0.00019474110573149
24.9,0.00019491118529982
24.912,0.00019525134443647
24.913,0.00019542142400479
24.925,0.00019593166270977
24.937,0.00019601670249393
24.95,0.00019627182184641
24.962,0.00019661198098306
24.963,0.00019669702076723
24.975,0.00019695214011971
24.987,0.00019703717990387
25,0.00019712221968804
25.012,0.0001972072594722
25.013,0.00019729229925636
25.025,0.00019805765731382
25.037,0.00019839781645047
25.038,0.00019873797558712
25.05,0.00019941829386042
25.062,0.00019975845299707
25.063,0.00019984349278123
25.075,0.00020052381105453
25.087,0.00020077893040701
25.088,0.00020094900997534
25.1,0.0002010340497595
25.125,0.00020128916911199
25.137,0.00020137420889615
25.138,0.00020145924868031
